"customer_id","monetaryvalue","frequency","recency"
"17261","230","1","509"
"17262","2758","11","51"
"17263","63","1","207"
"17264","280","1","423"
"17265","563","2","138"
"17266","518","5","1"
"17267","318","2","126"
"17268","1734","11","107"
"17269","537","1","385"
"17270","604","2","468"
"17271","210","1","735"
"17272","2149","4","41"
"17273","141","1","423"
"17274","577","2","34"
"17275","115","1","382"
"17276","508","1","401"
"17277","1065","2","227"
"17278","271","2","240"
"17279","188","1","57"
"17280","119","1","437"
"17281","798","6","373"
"17282","2340","5","129"
"17283","188","1","378"
"17284","2793","8","59"
"17285","428","2","627"
"17286","395","3","21"
"17287","4112","21","25"
"17288","2500","11","8"
"17289","2079","9","31"
"17290","1501","8","3"
"17291","551","1","307"
"17292","272","2","471"
"17293","3774","17","7"
"17294","468","2","668"
"17295","557","3","28"
"17296","338","1","729"
"17297","132","1","16"
"17298","958","5","100"
"17299","1016","6","11"
"17300","394","2","390"
"17301","330","2","20"
"17302","1136","5","14"
"17303","250","1","360"
"17304","112","1","533"
"17305","2135","1","648"
"17306","9782","21","10"
"17307","4000","11","394"
"17308","4512","2","392"
"17309","331","3","94"
"17310","1025","2","386"
"17311","3567","6","77"
"17312","644","3","138"
"17313","2329","1","30"
"17314","4904","17","24"
"17315","9651","43","1"
"17316","124","1","419"
"17317","2600","3","45"
"17318","164","1","724"
"17319","29","1","668"
"17320","2896","6","99"
"17321","1741","6","7"
"17322","923","5","375"
"17323","1566","12","14"
"17324","2302","12","17"
"17325","610","3","279"
"17326","322","2","407"
"17327","152","2","409"
"17328","105","1","672"
"17329","1004","5","13"
"17330","424","4","22"
"17331","175","1","123"
"17332","838","5","527"
"17333","494","1","85"
"17334","635","3","301"
"17335","508","2","383"
"17336","81","1","471"
"17337","2028","4","150"
"17338","12143","17","16"
"17339","362","3","93"
"17340","22405","18","29"
"17341","1890","5","156"
"17342","1228","4","379"
"17343","1260","6","354"
"17344","468","2","45"
"17345","1605","10","14"
"17346","5323","26","3"
"17347","229","1","85"
"17348","2476","9","14"
"17349","852","5","178"
"17350","1906","7","7"
"17351","1988","12","35"
"17352","36","1","695"
"17353","3242","4","128"
"17354","3143","4","50"
"17355","285","1","385"
"17356","946","5","311"
"17357","388","2","23"
"17358","866","5","302"
"17359","284","2","10"
"17360","1231","6","16"
"17361","881","5","48"
"17362","1024","7","238"
"17363","941","3","394"
"17364","12070","28","0"
"17365","8225","15","12"
"17366","1096","2","431"
"17367","168","1","237"
"17368","2826","14","22"
"17369","979","1","455"
"17370","446","4","72"
"17371","663","6","16"
"17372","4378","28","40"
"17373","1168","7","39"
"17374","727","3","218"
"17375","661","4","198"
"17376","454","4","70"
"17377","18319","78","23"
"17378","11","1","373"
"17379","405","1","10"
"17380","645","3","433"
"17381","40002","38","8"
"17382","902","8","64"
"17383","310","2","3"
"17384","508","3","18"
"17385","261","1","14"
"17386","2813","7","7"
"17387","784","2","19"
"17388","2692","11","77"
"17389","57225","61","0"
"17390","149","1","420"
"17391","509","2","163"
"17392","627","3","306"
"17393","381","2","410"
"17394","204","1","218"
"17395","98","1","507"
"17396","8807","14","38"
"17397","1233","3","21"
"17398","653","3","114"
"17400","4677","8","125"
"17401","115","1","540"
"17402","5096","23","4"
"17403","401","2","35"
"17404","47781","23","3"
"17405","1031","3","0"
"17406","4905","13","332"
"17407","553","1","411"
"17408","316","3","162"
"17409","7794","10","184"
"17410","1215","5","15"
"17411","1425","5","11"
"17412","4418","16","2"
"17413","560","2","404"
"17414","2250","6","43"
"17415","508","1","79"
"17416","17298","22","29"
"17417","164","1","548"
"17418","670","3","41"
"17419","6501","18","10"
"17420","1084","6","49"
"17421","1059","3","385"
"17422","3595","11","15"
"17423","1119","3","45"
"17425","759","2","18"
"17426","8078","13","7"
"17427","101","1","71"
"17428","31820","45","0"
"17429","1357","5","127"
"17430","735","4","32"
"17431","403","1","312"
"17432","1751","9","17"
"17433","570","2","87"
"17434","2374","7","1"
"17435","331","1","410"
"17436","534","5","1"
"17437","373","1","529"
"17438","1423","5","253"
"17439","326","1","655"
"17440","324","4","156"
"17441","293","1","731"
"17442","4620","15","36"
"17443","534","1","219"
"17444","2940","3","147"
"17446","121","2","176"
"17447","542","2","39"
"17448","14557","46","496"
"17449","4951","13","1"
"17450","246973","51","7"
"17451","1721","7","0"
"17453","487","2","17"
"17454","1548","10","191"
"17455","132","1","203"
"17456","1225","2","364"
"17457","5985","14","126"
"17458","530","2","14"
"17459","657","2","42"
"17460","2228","16","93"
"17461","757","3","22"
"17462","676","2","59"
"17463","2558","7","15"
"17464","1001","3","157"
"17465","2543","7","425"
"17466","763","2","9"
"17467","103","1","394"
"17468","195","3","9"
"17469","5051","17","15"
"17470","2805","11","44"
"17471","322","1","474"
"17472","935","4","190"
"17473","607","2","408"
"17474","1047","1","599"
"17475","194","1","78"
"17476","490","2","395"
"17477","1144","2","612"
"17478","1273","2","407"
"17479","389","1","632"
"17480","902","2","77"
"17481","1256","4","3"
"17482","778","2","486"
"17483","592","4","64"
"17484","210","2","575"
"17486","397","1","260"
"17487","161","1","727"
"17488","337","1","640"
"17489","377","2","58"
"17490","2751","9","0"
"17491","5981","17","0"
"17492","1122","3","247"
"17493","101","1","384"
"17494","55","1","501"
"17495","807","3","7"
"17496","1413","4","358"
"17497","287","2","389"
"17498","272","1","75"
"17499","1341","2","289"
"17500","1138","3","16"
"17501","289","2","220"
"17502","689","4","8"
"17503","559","2","2"
"17504","9565","18","205"
"17505","2435","5","161"
"17506","302","1","75"
"17507","606","2","261"
"17508","4579","8","280"
"17509","6115","8","57"
"17510","515","2","24"
"17511","175604","60","2"
"17512","5468","18","28"
"17513","1159","3","71"
"17514","543","2","127"
"17515","1617","9","30"
"17516","958","6","14"
"17517","154","1","308"
"17518","329","2","425"
"17519","5109","15","16"
"17520","547","1","53"
"17521","1278","5","29"
"17522","1071","5","1"
"17523","653","4","10"
"17524","539","3","360"
"17525","1162","3","359"
"17526","4166","12","4"
"17527","939","4","53"
"17528","3629","8","0"
"17529","1240","2","609"
"17530","3142","12","0"
"17531","1267","3","189"
"17532","65","1","385"
"17533","35","1","434"
"17534","1669","5","53"
"17535","164","1","279"
"17536","365","3","176"
"17537","898","2","29"
"17538","98","1","25"
"17539","1227","4","617"
"17540","1591","6","24"
"17541","124","1","509"
"17542","342","3","269"
"17543","120","1","549"
"17544","961","3","389"
"17545","1449","6","42"
"17547","728","2","375"
"17548","731","4","233"
"17549","149","2","23"
"17550","2548","9","196"
"17551","307","1","358"
"17552","3085","12","59"
"17553","3758","4","129"
"17554","1952","5","0"
"17555","1058","5","19"
"17556","301","2","205"
"17557","575","4","13"
"17558","259","1","392"
"17559","168","1","512"
"17560","1896","9","94"
"17561","722","4","18"
"17562","1122","7","13"
"17563","392","2","577"
"17564","454","3","23"
"17565","132","1","586"
"17566","901","2","7"
"17567","5356","9","6"
"17568","383","1","632"
"17569","344","1","331"
"17570","100","1","381"
"17571","1704","5","49"
"17572","723","10","70"
"17573","381","3","28"
"17574","186","1","242"
"17575","172","1","666"
"17576","9057","41","7"
"17577","349","2","644"
"17578","1047","7","217"
"17579","753","4","4"
"17580","545","5","252"
"17581","18758","43","0"
"17582","1451","5","235"
"17583","136","1","559"
"17584","5309","6","6"
"17585","2093","7","108"
"17586","167","1","618"
"17587","182","1","627"
"17588","2940","7","99"
"17589","14050","18","59"
"17590","1479","3","1"
"17591","2777","8","72"
"17592","148","1","738"
"17593","8096","11","3"
"17594","2498","4","84"
"17595","389","2","11"
"17596","4921","13","22"
"17597","3484","5","213"
"17598","410","1","380"
"17599","52","1","477"
"17600","162","1","17"
"17601","421","2","238"
"17602","7451","14","1"
"17603","1793","4","77"
"17604","946","6","216"
"17605","161","1","589"
"17606","87","1","736"
"17607","334","1","375"
"17608","499","4","32"
"17609","1894","11","40"
"17610","1529","5","539"
"17611","8372","28","6"
"17612","5395","18","52"
"17613","4559","14","22"
"17614","390","1","56"
"17615","733","6","129"
"17616","1061","4","173"
"17617","395","1","558"
"17618","4073","11","5"
"17619","219","1","311"
"17620","81","1","59"
"17621","3175","6","20"
"17622","1130","2","597"
"17623","2384","7","32"
"17624","1569","4","14"
"17625","6068","8","17"
"17626","254","1","602"
"17627","296","1","478"
"17628","76","1","80"
"17629","2456","10","5"
"17630","504","2","169"
"17631","998","7","1"
"17633","2057","7","30"
"17634","2362","9","35"
"17635","1266","3","423"
"17636","286","1","18"
"17637","547","2","30"
"17638","842","2","646"
"17639","615","6","275"
"17640","3169","6","86"
"17642","1824","5","119"
"17643","541","2","372"
"17644","6029","20","0"
"17646","4150","12","218"
"17647","332","3","64"
"17648","2216","5","60"
"17649","1579","3","137"
"17650","166","1","20"
"17651","5704","16","11"
"17652","4868","12","24"
"17653","1208","4","36"
"17654","118","1","276"
"17655","3652","9","10"
"17656","1675","5","72"
"17657","126","1","429"
"17658","595","2","25"
"17659","3835","14","16"
"17660","359","2","140"
"17662","413","2","661"
"17663","5176","17","25"
"17664","1166","4","18"
"17665","563","1","492"
"17666","2048","5","3"
"17667","3951","9","65"
"17668","348","2","0"
"17669","6142","10","42"
"17670","206","1","227"
"17671","2403","5","15"
"17672","5779","7","49"
"17673","4234","13","1"
"17674","852","2","73"
"17675","38260","70","0"
"17676","2766","10","3"
"17677","36693","54","1"
"17678","600","2","263"
"17679","3578","7","52"
"17680","497","3","23"
"17681","731","5","596"
"17682","4457","11","9"
"17683","819","3","385"
"17684","239","1","43"
"17685","5943","12","16"
"17686","8297","9","6"
"17687","433","1","420"
"17688","304","1","393"
"17689","317","2","387"
"17690","7448","20","29"
"17691","780","4","357"
"17692","2976","12","126"
"17693","200","1","136"
"17694","1696","3","141"
"17695","1746","5","131"
"17696","7680","27","37"
"17697","339","1","235"
"17698","155","1","260"
"17699","442","2","476"
"17700","6680","14","16"
"17701","418","1","252"
"17702","3144","6","29"
"17703","1095","4","34"
"17704","885","2","168"
"17705","2084","11","2"
"17706","20750","31","3"
"17707","609","8","184"
"17708","888","4","187"
"17709","671","5","169"
"17710","294","1","423"
"17711","385","2","10"
"17712","523","1","44"
"17713","1198","4","381"
"17714","1410","5","320"
"17715","490","2","200"
"17716","15957","24","22"
"17717","377","1","420"
"17718","439","2","231"
"17719","5396","15","37"
"17720","2769","10","25"
"17721","307","1","658"
"17722","4430","5","95"
"17723","3378","7","126"
"17724","1033","3","70"
"17725","3439","11","15"
"17726","1092","7","394"
"17727","1060","1","14"
"17728","4239","5","3"
"17729","439","1","595"
"17730","7774","20","2"
"17731","1709","6","78"
"17732","2470","8","372"
"17733","692","2","38"
"17734","1442","6","53"
"17735","17245","26","1"
"17736","377","3","8"
"17737","168","2","8"
"17738","4184","13","18"
"17739","7731","18","11"
"17740","427","6","388"
"17741","101","2","406"
"17742","2098","11","112"
"17743","229","1","447"
"17744","2649","7","3"
"17745","600","2","477"
"17746","904","4","239"
"17747","71","1","112"
"17748","358","1","526"
"17749","1026","3","177"
"17750","1798","9","4"
"17751","158","1","420"
"17752","81","1","358"
"17753","391","4","463"
"17754","4578","13","0"
"17756","734","3","375"
"17757","9422","56","0"
"17758","5013","12","18"
"17759","1277","5","16"
"17760","919","6","21"
"17761","713","1","32"
"17762","130","1","455"
"17763","86","4","262"
"17764","1624","5","50"
"17765","531","4","158"
"17766","300","2","380"
"17767","413","2","14"
"17768","3510","7","7"
"17769","7103","17","12"
"17770","1143","5","198"
"17771","387","4","56"
"17772","385","3","10"
"17773","585","2","513"
"17774","3328","9","96"
"17775","56","1","254"
"17776","339","2","386"
"17777","666","3","24"
"17778","198","1","661"
"17779","659","3","20"
"17780","353","3","666"
"17781","188","2","158"
"17782","679","2","382"
"17783","380","3","71"
"17784","113","1","549"
"17785","403","3","52"
"17786","279","2","84"
"17787","2601","4","152"
"17788","1118","2","73"
"17789","397","2","280"
"17790","2784","20","26"
"17791","106","1","29"
"17792","370","2","466"
"17793","323","1","24"
"17794","147","2","686"
"17795","350","2","179"
"17796","1362","7","39"
"17797","1986","8","21"
"17798","183","1","581"
"17799","6342","20","21"
"17800","1199","9","36"
"17801","798","3","450"
"17802","5053","10","81"
"17803","185","1","391"
"17804","385","3","375"
"17805","927","2","73"
"17806","546","1","10"
"17807","438","3","394"
"17808","263","4","548"
"17809","11337","20","15"
"17810","375","2","668"
"17811","9610","47","3"
"17812","1166","7","12"
"17813","1771","5","13"
"17814","1617","2","374"
"17815","592","1","392"
"17816","112","6","36"
"17817","808","6","3"
"17818","130","1","737"
"17819","6613","12","71"
"17820","184","1","373"
"17821","335","1","405"
"17822","2189","5","419"
"17823","494","2","420"
"17824","298","1","50"
"17825","732","4","598"
"17826","135","1","373"
"17827","2388","6","4"
"17828","1820","4","22"
"17829","4757","5","298"
"17830","399","3","1"
"17831","35","1","32"
"17832","155","1","49"
"17833","342","1","722"
"17834","730","2","414"
"17835","351","3","2"
"17836","110","1","46"
"17837","1593","8","41"
"17838","6723","13","26"
"17839","339","1","41"
"17840","186","1","443"
"17841","70884","211","1"
"17842","431","1","601"
"17843","326","2","302"
"17844","52","1","106"
"17845","598","4","554"
"17846","2033","1","84"
"17847","130","2","515"
"17848","3651","30","80"
"17849","1064","8","217"
"17850","56600","155","371"
"17851","1563","6","421"
"17852","663","5","11"
"17853","1608","3","406"
"17854","1071","6","184"
"17855","418","1","372"
"17856","1418","4","1"
"17857","28682","24","3"
"17858","12798","30","5"
"17859","148","1","304"
"17860","1016","4","368"
"17861","5128","18","2"
"17862","1279","4","323"
"17863","5745","12","58"
"17864","924","5","12"
"17865","26374","46","30"
"17866","1135","3","142"
"17867","1621","15","29"
"17868","235","1","385"
"17869","1036","7","106"
"17870","3108","13","1"
"17871","1119","5","204"
"17872","236","1","381"
"17873","6516","18","79"
"17874","683","6","184"
"17875","167","1","687"
"17876","3424","3","399"
"17877","238","1","169"
"17878","1412","3","43"
"17879","179","1","173"
"17880","825","3","364"
"17881","133","1","303"
"17882","313","2","378"
"17883","996","7","2"
"17884","3073","20","3"
"17885","190","1","11"
"17886","1608","6","31"
"17887","111","1","128"
"17888","1820","25","20"
"17889","775","7","211"
"17890","602","2","322"
"17891","204","1","161"
"17892","244","3","55"
"17893","112","1","224"
"17894","2453","18","71"
"17895","98","1","43"
"17896","256","1","22"
"17897","2585","9","172"
"17898","299","4","84"
"17899","156","1","158"
"17900","112","2","189"
"17901","260","3","28"
"17902","216","1","546"
"17903","381","1","393"
"17904","192","1","20"
"17905","2384","13","70"
"17906","73","1","246"
"17907","292","1","640"
"17908","1412","5","373"
"17909","133","1","736"
"17910","262","1","725"
"17911","366","1","8"
"17912","376","6","309"
"17913","3480","14","58"
"17914","336","1","3"
"17915","242","1","550"
"17916","44","2","628"
"17917","341","3","44"
"17918","396","3","500"
"17919","1840","2","87"
"17920","24516","54","3"
"17921","2424","10","63"
"17922","170","1","542"
"17923","497","3","281"
"17924","3537","8","11"
"17925","488","1","372"
"17926","1035","5","132"
"17927","294","1","721"
"17928","341","3","44"
"17929","3082","12","10"
"17930","4275","13","35"
"17931","3437","14","133"
"17932","1332","3","28"
"17933","115","1","631"
"17934","1049","3","51"
"17935","686","7","137"
"17936","390","1","4"
"17937","4301","7","8"
"17938","144","1","419"
"17939","99","1","159"
"17940","30393","16","48"
"17941","1433","4","130"
"17942","78","1","7"
"17944","75","1","422"
"17945","360","3","696"
"17946","150","2","232"
"17947","177","1","36"
"17948","359","1","146"
"17949","118628","118","0"
"17950","1433","7","71"
"17951","1636","4","39"
"17952","820","4","377"
"17953","161","1","539"
"17954","3966","19","4"
"17955","950","6","198"
"17956","13","1","248"
"17957","112","1","65"
"17958","974","2","116"
"17959","141","1","591"
"17960","135","3","170"
"17961","2996","100","20"
"17962","687","4","141"
"17963","652","4","470"
"17964","733","2","31"
"17965","7241","29","37"
"17966","1974","10","37"
"17967","357","2","371"
"17968","888","4","373"
"17969","2370","20","165"
"17970","583","1","210"
"17971","162","1","547"
"17972","136","1","241"
"17973","337","1","51"
"17974","1858","6","24"
"17975","7029","24","14"
"17976","706","1","371"
"17977","1566","2","28"
"17978","1462","4","364"
"17979","758","4","35"
"17980","1033","4","165"
"17981","239","1","410"
"17982","138","1","680"
"17983","172","1","394"
"17984","1191","5","144"
"17985","635","1","21"
"17986","21","1","55"
"17987","1004","5","184"
"17988","490","14","11"
"17989","229","1","378"
"17990","1528","6","236"
"17991","321","3","224"
"17992","254","1","388"
"17993","235","1","616"
"17994","2313","11","121"
"17995","495","3","281"
"17996","482","3","379"
"17997","1971","8","73"
"17998","639","3","379"
"17999","731","3","36"
"18000","124","1","563"
"18001","954","6","11"
"18002","250","4","375"
"18003","359","1","375"
"18004","169","1","361"
"18005","250","2","3"
"18006","998","4","22"
"18007","220","1","392"
"18008","19787","23","69"
"18009","2156","8","234"
"18010","175","1","256"
"18011","527","2","372"
"18012","115","1","722"
"18013","187","2","154"
"18014","166","1","27"
"18015","120","1","3"
"18016","1960","7","31"
"18017","688","4","80"
"18018","298","4","107"
"18019","38","1","51"
"18020","190","1","543"
"18021","227","2","509"
"18022","1652","5","35"
"18024","390","2","152"
"18025","1178","6","379"
"18026","2074","2","500"
"18027","115","1","98"
"18028","192","1","582"
"18029","434","1","641"
"18030","231","2","3"
"18031","462","1","378"
"18032","74","1","333"
"18033","98","1","64"
"18034","794","3","21"
"18035","1277","5","35"
"18036","1564","11","31"
"18037","167","15","153"
"18038","149","1","555"
"18039","579","4","373"
"18040","357","2","18"
"18041","8752","38","11"
"18042","281","2","53"
"18043","876","3","24"
"18044","3506","18","3"
"18045","189","1","44"
"18046","190","1","649"
"18047","343","2","380"
"18048","402","3","202"
"18049","557","2","436"
"18050","412","2","358"
"18051","2282","7","633"
"18052","10877","1","564"
"18053","571","3","70"
"18054","177","1","392"
"18055","11196","14","6"
"18056","555","2","287"
"18057","1204","3","392"
"18058","774","3","9"
"18059","306","3","22"
"18060","1185","2","407"
"18061","6489","28","21"
"18062","1633","6","172"
"18063","187","2","390"
"18064","4495","11","132"
"18065","5867","29","5"
"18066","1440","3","74"
"18067","396","1","39"
"18068","102","1","288"
"18069","4541","11","25"
"18070","314","1","668"
"18071","1429","6","257"
"18072","247","1","185"
"18073","3878","12","113"
"18074","1509","2","373"
"18075","5783","20","22"
"18076","151","1","379"
"18077","4339","18","7"
"18078","845","4","216"
"18079","4243","5","44"
"18080","1232","2","18"
"18081","343","3","35"
"18082","703","1","25"
"18083","471","1","397"
"18084","813","3","15"
"18085","1646","4","329"
"18086","101","1","273"
"18087","14762","17","97"
"18088","168","1","60"
"18089","428","1","446"
"18090","349","1","421"
"18091","361","1","592"
"18092","16179","18","1"
"18093","4453","8","92"
"18094","6392","13","81"
"18095","2303","5","312"
"18096","1805","6","11"
"18097","4663","11","7"
"18098","551","1","395"
"18099","168","1","126"
"18100","452","1","549"
"18101","629","5","10"
"18102","608822","145","0"
"18103","106","1","548"
"18104","755","1","36"
"18105","113","1","37"
"18106","1461","6","329"
"18107","167","1","441"
"18108","849","3","253"
"18109","9894","38","1"
"18110","435","2","19"
"18111","406","1","588"
"18112","776","4","11"
"18113","153","1","368"
"18114","220","1","289"
"18115","10","1","697"
"18116","2154","13","67"
"18117","321","1","25"
"18118","6733","29","10"
"18119","362","1","367"
"18120","111","1","213"
"18121","673","2","148"
"18122","1826","6","7"
"18123","685","3","23"
"18124","112","1","471"
"18125","1143","4","29"
"18126","207","1","60"
"18127","562","4","18"
"18128","420","1","536"
"18129","113","1","242"
"18130","1059","3","14"
"18131","223","1","631"
"18132","227","1","503"
"18133","932","1","211"
"18134","445","2","597"
"18135","1250","10","28"
"18136","1631","5","62"
"18137","146","2","550"
"18138","153","1","294"
"18139","8438","6","17"
"18140","536","1","473"
"18141","882","2","401"
"18142","1020","2","156"
"18143","1000","2","116"
"18144","5058","19","7"
"18145","5618","11","12"
"18146","160","2","140"
"18147","179","2","45"
"18148","114","1","646"
"18149","1625","7","50"
"18150","567","3","31"
"18151","1879","6","134"
"18152","427","1","645"
"18153","246","1","658"
"18154","933","5","2"
"18155","372","3","74"
"18156","941","2","12"
"18157","215","1","570"
"18158","453","2","8"
"18159","530","1","300"
"18160","1004","3","56"
"18161","1803","6","14"
"18162","379","1","731"
"18163","729","1","583"
"18164","400","1","36"
"18165","302","1","176"
"18166","176","1","623"
"18167","1385","3","22"
"18168","3770","16","175"
"18169","203","1","60"
"18170","2878","9","32"
"18171","2437","9","58"
"18172","17480","52","14"
"18173","2696","5","86"
"18174","163","2","6"
"18175","176","1","675"
"18176","476","1","357"
"18177","2217","9","30"
"18178","6104","11","128"
"18179","2548","8","8"
"18180","1844","6","4"
"18181","1206","5","23"
"18182","291","1","462"
"18183","632","2","226"
"18184","50","1","14"
"18185","304","1","248"
"18186","330","1","722"
"18187","725","1","631"
"18188","3281","6","14"
"18189","1404","3","77"
"18190","746","5","191"
"18191","529","2","261"
"18192","958","1","71"
"18193","1207","3","164"
"18194","4162","6","81"
"18195","101","1","386"
"18196","1464","4","94"
"18197","230","1","575"
"18198","5426","17","3"
"18199","345","1","683"
"18200","164","1","105"
"18201","448","1","722"
"18202","1397","3","199"
"18203","504","4","156"
"18204","1994","3","70"
"18205","517","2","35"
"18206","315","1","552"
"18207","544","1","498"
"18208","360","1","565"
"18209","139","1","28"
"18210","2769","7","1"
"18211","600","5","25"
"18212","547","2","325"
"18213","232","1","236"
"18214","1780","4","530"
"18215","2247","5","88"
"18216","482","1","30"
"18217","945","4","28"
"18218","1142","4","210"
"18219","3563","17","2"
"18220","1922","6","226"
"18221","1425","6","21"
"18222","443","1","92"
"18223","14001","26","4"
"18224","159","1","263"
"18225","13054","26","2"
"18226","11879","26","43"
"18227","389","2","217"
"18228","780","2","56"
"18229","10804","28","11"
"18230","4291","9","8"
"18231","6881","28","191"
"18232","593","4","81"
"18233","440","1","325"
"18234","180","1","551"
"18235","1796","3","71"
"18236","1795","12","29"
"18237","987","5","2"
"18238","271","1","514"
"18239","2150","6","218"
"18240","423","1","45"
"18241","2987","21","9"
"18242","3605","8","71"
"18243","516","1","413"
"18244","569","2","430"
"18245","6325","20","6"
"18246","759","3","23"
"18247","840","3","414"
"18248","804","2","122"
"18249","95","1","16"
"18250","349","1","309"
"18251","26279","9","86"
"18252","1542","7","50"
"18253","318","1","642"
"18254","268","1","580"
"18255","303","2","88"
"18256","111","1","387"
"18257","4600","12","38"
"18258","2060","6","463"
"18259","4318","7","24"
"18260","9962","23","172"
"18261","324","2","42"
"18262","578","3","139"
"18263","1213","3","25"
"18264","603","1","498"
"18265","802","2","71"
"18266","251","1","433"
"18267","269","1","672"
"18268","1490","6","133"
"18269","337","1","365"
"18270","445","3","37"
"18271","681","2","609"
"18272","4386","9","2"
"18273","357","4","1"
"18274","176","1","29"
"18275","742","2","577"
"18276","1657","6","43"
"18277","1180","5","57"
"18278","414","2","73"
"18279","231","1","518"
"18280","488","2","277"
"18281","201","2","180"
"18282","178","2","7"
"18283","2737","22","3"
"18284","462","1","431"
"18285","427","1","660"
"18286","1296","2","476"
"18287","4183","7","42"
